Start Date,End Date,Month,Brand,Region,Country,Campaign,Platform,Touchpoint,Format,Goal,Investment,Reach,Impressions,CPM,Clicks,CPC,CTR,Views,CPV,VTR,CR,Complete Views,CPCV,Engagement,Sales Price,Sales Quantity,Insertions,File,Unnamed: 28,Unnamed: 29,Unnamed: 30,Buy Type,CPM USD,CPC USD,CPV USD,Initiative
2019-11-11,,November,Pringles,CARICAM,Guatemala,X-MAS,Xaxis,Xaxis - Programmatic,,,562.54,,40991.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Honduras,X-MAS,Xaxis,Xaxis - Programmatic,,,104.28,,13400.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Honduras,X-MAS,Xaxis,Tap to Map,,,298.896,,24908.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Honduras,X-MAS,Xaxis,Xaxis - Programmatic,,,321.56,,24381.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Nicaragua,X-MAS,Xaxis,Xaxis - Programmatic,,,125.4,,17086.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Nicaragua,X-MAS,Xaxis,Tap to Map,,,289.224,,24102.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Nicaragua,X-MAS,Xaxis,Xaxis - Programmatic,,,251.42000000000002,,20989.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Panama,X-MAS,Display,S4M,,,0.12,,15.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Panama,X-MAS,Display,S4M,,,0.0225,,3.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Panama,X-MAS,Xaxis,Xaxis - Programmatic,,,260.2,,26502.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Panama,X-MAS,Xaxis,Tap to Map,,,425.616,,35468.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,Panama,X-MAS,Xaxis,Xaxis - Programmatic,,,364.6,,27889.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,El Salvador,X-MAS,Display,S4M,,,0.048,,6.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,El Salvador,X-MAS,Display,S4M,,,0.0225,,3.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,El Salvador,X-MAS,Xaxis,Xaxis - Programmatic,,,94.9,,11881.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,El Salvador,X-MAS,Xaxis,Tap to Map,,,297.108,,24759.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,CARICAM,El Salvador,X-MAS,Xaxis,Xaxis - Programmatic,,,300.72,,23125.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-01,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Tap to Map,,,1225.476,,102123.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Adsmovil,Adsmovil,,,240,,43017.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Gameloft,Gameloft,,,0.75,,50.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,198.312,,24789.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,136.048,,17006.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,960.592,,120074.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,385,,13120.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,539,,2060.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,539,,52035.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,0.02,,2.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,0.09,,4.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Tap to Map,,,3400.524,,283377.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Adsmovil,Adsmovil,,,424.8805,,77251.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Gameloft,Gameloft,,,2875.845,,191723.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,251.456,,31432.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,135.264,,16908.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,1452.984,,181623.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,385,,12526.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,539,,3333.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,539,,80754.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis,,,63.208,,7901.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Tap to Map,,,2216.7,,184725.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Tap to Map,,,971.148,,80929.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,209.54999999999998,,20328.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,627.51,,60352.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,0.06,,4.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - TV Sync,,,194.08,,9939.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - TV Sync,,,474.72,,27518.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-04,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,772.24,,61555.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-11,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,2164.06,,176414.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Republica Dominicana,X-MAS,Display,S4M,,,0.096,,12.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Republica Dominicana,X-MAS,Display,S4M,,,0.0975,,13.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Costa Rica,X-MAS,Display,S4M,,,752.752,,94094.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Costa Rica,X-MAS,Display,S4M,,,0,,0.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Guatemala,X-MAS,Display,S4M,,,0.0225,,3.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Panama,X-MAS,Display,S4M,,,0.045,,6.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,El Salvador,X-MAS,Display,S4M,,,0.024,,3.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,El Salvador,X-MAS,Display,S4M,,,0.045,,6.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Adsmovil,Adsmovil,,,459.899,,83618.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Gameloft,Gameloft,,,2623.405,,185615.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,870.232,,195031.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,385,,104865.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis,,,1431.656,,178957.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Tap to Map,,,3158.448,,263204.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,825.18,,68429.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,4072.02,,277780.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,1225.7,,108353.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,3589.5,,352194.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - TV Sync,,,231.20000000000002,,13102.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - TV Sync,,,1720.28,,116942.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Costa Rica,X-MAS,Xaxis,Xaxis - Programmatic,,,1074.48,,109073.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Republica Dominicana,X-MAS,Xaxis,Xaxis - Programmatic,,,1249.32,,139309.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Guatemala,X-MAS,Xaxis,Xaxis - Programmatic,,,1086.22,,96745.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Honduras,X-MAS,Xaxis,Xaxis - Programmatic,,,527.9,,52927.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Nicaragua,X-MAS,Xaxis,Xaxis - Programmatic,,,489.48,,51286.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Panama,X-MAS,Xaxis,Xaxis - Programmatic,,,914.44,,78942.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,El Salvador,X-MAS,Xaxis,Xaxis - Programmatic,,,521.84,,52587.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Costa Rica,X-MAS,Xaxis,Tap to Map,,,372.288,,31024.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Republica Dominicana,X-MAS,Xaxis,Tap to Map,,,701.4,,58450.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Guatemala,X-MAS,Xaxis,Tap to Map,,,696.864,,58072.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Honduras,X-MAS,Xaxis,Tap to Map,,,251.556,,20963.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Nicaragua,X-MAS,Xaxis,Tap to Map,,,257.04,,21420.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,Panama,X-MAS,Xaxis,Tap to Map,,,430.452,,35871.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-18,,November,Pringles,CARICAM,El Salvador,X-MAS,Xaxis,Tap to Map,,,178.49200000000002,,22541.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Costa Rica,X-MAS,Xaxis,Tap to Map,,,861.084,,78257.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Republica Dominicana,X-MAS,Xaxis,Tap to Map,,,21.860000000000014,,20155.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Guatemala,X-MAS,Xaxis,Tap to Map,,,0.012000000000000455,,26001.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Honduras,X-MAS,Xaxis,Tap to Map,,,11.519999999999996,,9710.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Nicaragua,X-MAS,Xaxis,Tap to Map,,,22.319999999999993,,8110.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Panama,X-MAS,Xaxis,Tap to Map,,,124.08000000000001,,14590.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,El Salvador,X-MAS,Xaxis,Tap to Map,,,88.332,,7361.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Costa Rica,X-MAS,Xaxis,Xaxis - Programmatic,,,349.4,,64277.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Republica Dominicana,X-MAS,Xaxis,Xaxis - Programmatic,,,630.52,,128153.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Guatemala,X-MAS,Xaxis,Xaxis - Programmatic,,,780.14,,78791.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Honduras,X-MAS,Xaxis,Xaxis - Programmatic,,,333.06,,46838.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Nicaragua,X-MAS,Xaxis,Xaxis - Programmatic,,,337.68,,40838.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Panama,X-MAS,Xaxis,Xaxis - Programmatic,,,436.44000000000005,,72607.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,El Salvador,X-MAS,Xaxis,Xaxis - Programmatic,,,408.34000000000003,,40773.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Costa Rica,X-MAS,Display,S4M,,,173.896,,21737.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Republica Dominicana,X-MAS,Display,S4M,,,383.728,,47966.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Guatemala,X-MAS,Display,S4M,,,112.848,,14106.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Honduras,X-MAS,Display,S4M,,,25.816,,3227.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Panama,X-MAS,Display,S4M,,,66.464,,8308.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,El Salvador,X-MAS,Display,S4M,,,98.8,,12350.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Costa Rica,X-MAS,Display,S4M,,,625.89,,83452.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Republica Dominicana,X-MAS,Display,S4M,,,346.1925,,46159.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Honduras,X-MAS,Display,S4M,,,24.93,,3324.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,Panama,X-MAS,Display,S4M,,,26.34,,3512.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,CARICAM,El Salvador,X-MAS,Display,S4M,,,126.2625,,16835.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Adsmovil,Adsmovil,,,374.671,,68122.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Gameloft,Gameloft,,,0,,195636.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,395.1120000000001,,143010.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,539,,92152.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis,,,1255.1359999999997,,232374.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Tap to Map,,,1027.704,,220800.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,395.26999999999987,,35339.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,1020.3799999999999,,78688.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,155.0400000000002,,52447.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,6448.379999999999,,703879.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - TV Sync,,,674.72,,72770.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-11-25,,November,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - TV Sync,,,2204.9999999999995,,165214.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Adsmovil,Adsmovil,,,61.82,,11240.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Gameloft,Gameloft,,,0.075,,5.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,0.064,,8.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis,,,27.656,,3457.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Tap to Map,,,42.144,,3512.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,0,,4.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,36.24,,3030.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,0.02,,2.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - TV Sync,,,0,,1.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-01,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - TV Sync,,,0.24,,3.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Adsmovil,Adsmovil,,,342.1275,,62205.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Gameloft,Gameloft,,,643.335,,42889.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,120.52,,15065.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,28.51,,3689.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,1430.0625,,190675.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Display,S4M,,,2.25,,300.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis,,,80.912,,10114.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Tap to Map,,,761.064,,63422.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,0,,1.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Connected TV,,,150.39,,18407.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
2019-12-02,,December,Pringles,MEX,Mexico,X-MAS,Xaxis,Xaxis - Programmatic,,,183.48,,13806.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,,
